burlig_trt,burlig_trt_take,baseline_employees,baseline_wages,baseline_sales,baseline_owner_female,endline_wages,endline_employees,endline_sales,endline_owner_female
0,0,27.04382,63849,1.92e+07,0,929251.4,27.04382,1.92e+07,0
0,0,20.30727,35000,1.97e+07,1,684832.7,20.30727,1.96e+07,1
0,0,24.68012,176192,1.97e+07,0,965955.9,24.68012,1.97e+07,0
0,0,30.59554,178005,1.97e+07,0,1157062,30.59554,1.97e+07,0
0,0,31.3482,35000,2.00e+07,0,1038142,31.3482,2.00e+07,0
0,0,21.94527,94018,1.99e+07,0,796266.8,21.94527,1.99e+07,0
0,0,35.92132,111163,1.97e+07,0,1260645,35.92132,1.97e+07,0
0,0,33.22935,35000,1.89e+07,0,1098339,33.22935,1.90e+07,0
0,0,39.25418,35000,2.02e+07,1,1291134,39.25418,2.02e+07,1
0,0,37.66754,130473,1.95e+07,1,1335834,37.66754,1.95e+07,1
0,0,26.89297,363553,1.97e+07,0,1224128,26.89297,1.97e+07,0
0,0,28.17258,100254,1.95e+07,0,1001777,28.17258,1.95e+07,0
0,0,35.17892,249278,1.94e+07,1,1375003,35.17892,1.94e+07,1
0,0,23.2316,72474,1.96e+07,0,815885.1,23.2316,1.94e+07,0
0,0,21.89833,35000,1.94e+07,1,735746.5,21.89833,1.94e+07,1
0,0,32.5105,35000,1.93e+07,1,1075336,32.5105,1.92e+07,1
0,0,22.87642,72824,1.93e+07,1,804869.3,22.87642,1.93e+07,1
0,0,30.93481,94227,1.97e+07,0,1084141,30.93481,1.96e+07,0
0,0,32.94559,35000,1.96e+07,0,1089259,32.94559,1.96e+07,0
0,0,25.03734,146842,2.00e+07,1,948036.8,25.03734,2.00e+07,1
0,0,32.94463,35000,1.94e+07,1,1089228,32.94463,1.93e+07,1
0,0,28.35525,148758,1.96e+07,1,1056126,28.35525,1.96e+07,1
0,0,33.94771,35000,1.98e+07,0,1121327,33.94771,1.99e+07,0
0,0,23.59078,240179,1.97e+07,1,995083.9,23.59078,1.96e+07,1
0,0,31.24099,35000,1.88e+07,0,1034712,31.24099,1.88e+07,0
0,0,34.19549,306227,1.85e+07,0,1400483,34.19549,1.86e+07,0
0,0,31.57763,337673,1.96e+07,0,1348157,31.57763,1.96e+07,0
0,0,27.95849,35000,1.96e+07,0,929671.6,27.95849,1.97e+07,0
0,0,37.76622,189036,1.94e+07,1,1397555,37.76622,1.95e+07,1
0,0,30.50633,35000,1.90e+07,1,1011202,30.50633,1.90e+07,1
0,0,32.4088,203003,1.89e+07,0,1240085,32.4088,1.89e+07,0
0,0,31.58635,35000,1.98e+07,0,1045763,31.58635,1.98e+07,0
0,0,33.44311,264757,1.97e+07,0,1334937,33.44311,1.97e+07,0
0,0,34.62912,35000,1.95e+07,1,1143132,34.62912,1.95e+07,1
0,0,18.89686,35000,1.97e+07,0,639699.4,18.89686,1.97e+07,0
0,0,29.61067,35000,1.89e+07,1,982541.3,29.61067,1.89e+07,1
0,0,27.65938,121144,1.96e+07,0,1006244,27.65938,1.96e+07,0
0,0,28.83339,246838,1.96e+07,0,1169506,28.83339,1.96e+07,0
0,0,23.35203,128581,1.92e+07,0,875845.8,23.35203,1.93e+07,0
0,0,35.21409,99333,1.92e+07,0,1226184,35.21409,1.92e+07,0
0,0,25.95017,109815,2.00e+07,0,940220.4,25.95017,2.00e+07,0
0,0,30.99386,35000,1.96e+07,1,1026803,30.99386,1.97e+07,1
0,0,26.10108,38770,1.96e+07,1,874004.4,26.10108,1.97e+07,1
0,0,26.25098,318418,1.99e+07,0,1158449,26.25098,1.99e+07,0
0,0,26.89928,70179,1.96e+07,0,930956,26.89928,1.96e+07,0
0,0,37.78423,35000,1.95e+07,0,1244095,37.78423,1.95e+07,0
0,0,26.12511,47605,1.95e+07,0,883608.5,26.12511,1.95e+07,0
0,0,31.94613,15520,1.95e+07,0,1037796,31.94613,1.95e+07,0
0,0,34.16797,35000,1.93e+07,1,1128375,34.16797,1.93e+07,1
0,0,31.09463,35000,1.98e+07,1,1030028,31.09463,1.98e+07,1
0,0,27.42335,144390,1.97e+07,0,1021937,27.42335,1.97e+07,0
0,0,33.32742,35000,1.99e+07,0,1101478,33.32742,2.00e+07,0
0,0,27.49785,35000,1.96e+07,0,914931.1,27.49785,1.96e+07,0
0,0,33.14268,35000,1.93e+07,0,1095566,33.14268,1.93e+07,0
0,0,40.23118,79258,1.95e+07,0,1366656,40.23118,1.96e+07,0
0,0,41.42125,192501,1.96e+07,1,1517981,41.42125,1.95e+07,1
0,0,35.9615,113433,1.97e+07,1,1264201,35.9615,1.96e+07,1
0,0,31.1545,135063,1.96e+07,1,1132007,31.1545,1.97e+07,1
0,0,31.35548,332840,1.92e+07,1,1336215,31.35548,1.93e+07,1
0,0,36.07501,163504,1.88e+07,0,1317904,36.07501,1.88e+07,0
0,0,25.9759,35000,1.95e+07,0,866228.9,25.9759,1.95e+07,0
0,0,17.59812,64416,1.98e+07,0,627555.9,17.59812,1.97e+07,0
0,0,30.37081,75462,1.92e+07,1,1047328,30.37081,1.91e+07,1
0,0,24.4895,116738,1.91e+07,1,900402.1,24.4895,1.90e+07,1
0,0,34.6198,35000,1.93e+07,1,1142834,34.6198,1.93e+07,1
0,0,25.30424,33853,1.96e+07,0,843588.7,25.30424,1.96e+07,0
0,0,23.32363,139129,1.89e+07,1,885485.2,23.32363,1.89e+07,1
0,0,31.44391,237097,1.90e+07,0,1243302,31.44391,1.91e+07,0
0,0,38.43525,333147,1.95e+07,1,1563075,38.43525,1.95e+07,1
0,0,33.17097,31612,1.94e+07,0,1093083,33.17097,1.93e+07,0
0,0,34.36124,35000,1.97e+07,0,1134560,34.36124,1.96e+07,0
0,0,31.67319,35000,1.97e+07,1,1048542,31.67319,1.97e+07,1
0,0,28.19055,136189,1.98e+07,0,1038287,28.19055,1.96e+07,0
0,0,30.32526,215565,1.98e+07,0,1185973,30.32526,1.97e+07,0
0,0,22.38554,21052,1.98e+07,0,737389.3,22.38554,1.97e+07,0
0,0,31.45098,145769,1.95e+07,0,1152200,31.45098,1.94e+07,0
0,0,38.5798,35000,1.91e+07,0,1269554,38.5798,1.92e+07,0
0,0,21.41784,80834,1.93e+07,1,766204.9,21.41784,1.94e+07,1
0,0,34.66765,35000,1.95e+07,0,1144365,34.66765,1.95e+07,0
0,0,30.67307,34813,1.97e+07,1,1016351,30.67307,1.98e+07,1
0,0,27.8287,35000,1.95e+07,1,925518.4,27.8287,1.96e+07,1
0,0,39.91584,180473,1.97e+07,1,1457780,39.91584,1.96e+07,1
0,0,19.41074,35000,1.92e+07,1,656143.6,19.41074,1.93e+07,1
0,0,27.81354,35000,1.96e+07,0,925033.3,27.81354,1.96e+07,0
0,0,34.09933,376644,1.95e+07,1,1467823,34.09933,1.96e+07,1
0,0,34.79352,92048,1.98e+07,0,1205441,34.79352,1.98e+07,0
0,0,25.76854,35000,2.02e+07,1,859593.2,25.76854,2.01e+07,1
0,0,29.6368,108924,1.97e+07,0,1057302,29.6368,1.96e+07,0
0,0,30.63961,35000,1.93e+07,0,1015468,30.63961,1.92e+07,0
0,0,21.42846,67219,1.93e+07,1,752929.8,21.42846,1.93e+07,1
0,0,28.32565,130015,1.97e+07,1,1036436,28.32565,1.96e+07,1
0,0,30.18016,35000,1.98e+07,0,1000765,30.18016,1.99e+07,0
0,0,28.81651,128447,1.97e+07,0,1050575,28.81651,1.96e+07,0
0,0,36.2154,40722,1.95e+07,1,1199615,36.2154,1.96e+07,1
0,0,40.03728,23028,1.97e+07,1,1304221,40.03728,1.97e+07,1
0,0,27.74093,76083,1.88e+07,1,963792.9,27.74093,1.87e+07,1
0,0,34.18304,35000,1.97e+07,0,1128857,34.18304,1.97e+07,0
0,0,26.46144,86818,1.97e+07,0,933584.1,26.46144,1.97e+07,0
0,0,34.29313,35000,1.97e+07,1,1132380,34.29313,1.98e+07,1
0,0,32.55219,134563,1.93e+07,1,1176233,32.55219,1.93e+07,1
0,0,30.29897,35000,1.91e+07,1,1004567,30.29897,1.91e+07,1
0,0,27.09989,35000,1.98e+07,0,902196.6,27.09989,1.98e+07,0
0,0,20.7927,144133,1.97e+07,0,809499.4,20.7927,1.97e+07,0
0,0,35.12233,259157,1.91e+07,0,1383071,35.12233,1.92e+07,0
0,0,31.92839,35000,1.90e+07,1,1056709,31.92839,1.89e+07,1
0,0,23.52824,35000,2.02e+07,1,787903.6,23.52824,2.01e+07,1
0,0,29.8053,60665,1.93e+07,0,1014435,29.8053,1.92e+07,0
0,0,30.80469,202830,1.97e+07,0,1188580,30.80469,1.96e+07,0
0,0,31.30476,54570,1.95e+07,0,1056322,31.30476,1.95e+07,0
0,0,28.21973,35000,1.94e+07,0,938031.3,28.21973,1.93e+07,0
0,0,32.96092,188486,1.91e+07,0,1243236,32.96092,1.92e+07,0
0,0,25.91913,99893,1.96e+07,0,929305.2,25.91913,1.96e+07,0
0,0,23.21443,158989,1.85e+07,0,901850.6,23.21443,1.86e+07,0
0,0,30.80922,22921,1.93e+07,1,1008816,30.80922,1.94e+07,1
0,0,31.67771,418874,1.96e+07,1,1432561,31.67771,1.96e+07,1
0,0,26.03656,306358,1.92e+07,0,1139528,26.03656,1.91e+07,0
0,0,28.6403,35000,2.01e+07,0,951489.6,28.6403,2.01e+07,0
0,0,33.10893,491007,1.97e+07,0,1550493,33.10893,1.97e+07,0
0,0,28.9144,35000,1.97e+07,0,960260.9,28.9144,1.97e+07,0
0,0,28.46772,15711,1.97e+07,0,926678,28.46772,1.97e+07,0
0,0,32.90557,47863,1.93e+07,0,1100841,32.90557,1.94e+07,0
0,0,37.54263,35000,1.99e+07,0,1236364,37.54263,2.00e+07,0
0,0,23.26809,35000,1.97e+07,1,779579,23.26809,1.98e+07,1
0,0,32.40164,157786,1.96e+07,0,1194639,32.40164,1.96e+07,0
0,0,24.9017,88606,1.97e+07,1,885460.3,24.9017,1.97e+07,1
0,0,25.71831,29238,1.93e+07,1,852223.8,25.71831,1.93e+07,1
0,0,32.82803,17218,1.98e+07,0,1067715,32.82803,1.98e+07,0
0,0,30.89596,177395,1.98e+07,1,1166066,30.89596,1.98e+07,1
0,0,41.44307,158566,1.94e+07,0,1484744,41.44307,1.94e+07,0
0,0,34.96609,35000,1.89e+07,0,1153915,34.96609,1.89e+07,0
0,0,28.27367,35000,1.93e+07,1,939757.3,28.27367,1.93e+07,1
0,0,24.63739,35000,1.98e+07,0,823396.5,24.63739,1.97e+07,0
0,0,25.99519,286835,1.99e+07,0,1118681,25.99519,1.98e+07,0
0,0,35.4238,35000,1.95e+07,1,1168562,35.4238,1.95e+07,1
0,0,31.42641,35000,1.95e+07,0,1040645,31.42641,1.95e+07,0
0,0,32.44974,321590,1.93e+07,0,1359982,32.44974,1.93e+07,0
0,0,23.72295,133245,1.97e+07,0,892379.4,23.72295,1.98e+07,0
0,0,28.46552,35000,1.99e+07,1,945896.6,28.46552,1.98e+07,1
0,0,25.31293,241674,1.96e+07,1,1051688,25.31293,1.96e+07,1
0,0,34.11473,178194,2.00e+07,0,1269866,34.11473,2.00e+07,0
0,0,30.80897,35000,1.96e+07,0,1020887,30.80897,1.96e+07,0
0,0,25.20664,35000,1.95e+07,0,841612.6,25.20664,1.95e+07,0
0,0,31.17455,35000,2.00e+07,0,1032586,31.17455,2.00e+07,0
0,0,30.48232,63769,1.95e+07,0,1039203,30.48232,1.96e+07,0
0,0,28.06651,35000,1.95e+07,0,933128.3,28.06651,1.95e+07,0
0,0,25.92303,50951,1.95e+07,0,880487.9,25.92303,1.95e+07,0
0,0,29.85092,221355,1.99e+07,1,1176585,29.85092,1.99e+07,1
0,0,22.94379,98401,1.99e+07,0,832602.3,22.94379,1.98e+07,0
0,0,27.50739,35000,1.94e+07,1,915236.4,27.50739,1.93e+07,1
0,0,27.29678,57244,1.99e+07,0,930740.9,27.29678,2.00e+07,0
0,0,30.962,63059,1.97e+07,0,1053843,30.962,1.97e+07,0
0,0,30.58393,35000,1.95e+07,0,1013686,30.58393,1.94e+07,0
0,0,30.63858,131505,1.96e+07,1,1111940,30.63858,1.96e+07,1
0,0,27.60632,204539,1.94e+07,0,1087941,27.60632,1.93e+07,0
0,0,36.88614,146243,1.92e+07,0,1326600,36.88614,1.93e+07,0
0,0,29.43402,35000,2.01e+07,0,976888.7,29.43402,2.01e+07,0
0,0,25.707,35000,1.93e+07,1,857623.8,25.707,1.93e+07,1
0,0,29.9176,35000,1.90e+07,1,992363.2,29.9176,1.90e+07,1
0,0,27.65236,35000,1.92e+07,1,919875.5,27.65236,1.92e+07,1
0,0,22.61638,181448,1.93e+07,1,905172.2,22.61638,1.93e+07,1
0,0,21.3794,120573,1.97e+07,0,804713.8,21.3794,1.97e+07,0
0,0,30.07775,35000,1.96e+07,0,997488.1,30.07775,1.96e+07,0
0,0,27.8326,323180,1.92e+07,1,1213823,27.8326,1.91e+07,1
0,0,25.78794,35000,1.96e+07,0,860214.3,25.78794,1.96e+07,0
0,0,34.34229,35000,1.95e+07,1,1133953,34.34229,1.96e+07,1
0,0,37.58395,162082,1.95e+07,0,1364769,37.58395,1.95e+07,0
0,0,30.12609,35000,1.90e+07,1,999034.9,30.12609,1.91e+07,1
0,0,30.45656,45608,1.99e+07,0,1020218,30.45656,1.99e+07,0
0,0,29.20353,35000,1.93e+07,0,969512.8,29.20353,1.93e+07,0
0,0,37.02663,301383,1.90e+07,0,1486235,37.02663,1.89e+07,0
0,0,28.96755,35000,1.89e+07,0,961961.5,28.96755,1.89e+07,0
0,0,24.79324,35000,1.98e+07,1,828383.6,24.79324,1.98e+07,1
0,0,35.58207,16980,1.90e+07,1,1155606,35.58207,1.91e+07,1
0,0,32.87863,35000,1.96e+07,0,1087116,32.87863,1.96e+07,0
0,0,20.8147,66081,1.97e+07,0,732151.6,20.8147,1.97e+07,0
0,0,29.11728,155483,1.93e+07,0,1087236,29.11728,1.92e+07,0
0,0,22.12556,37843,1.96e+07,1,745860.9,22.12556,1.97e+07,1
0,0,38.98549,35000,1.95e+07,1,1282536,38.98549,1.96e+07,1
0,0,31.04883,35000,1.94e+07,0,1028563,31.04883,1.95e+07,0
0,0,35.46578,293015,1.94e+07,1,1427920,35.46578,1.95e+07,1
0,0,25.54634,31136,1.96e+07,1,848619,25.54634,1.95e+07,1
0,0,35.42524,32267,1.95e+07,1,1165875,35.42524,1.96e+07,1
0,0,33.86699,35000,1.93e+07,0,1118744,33.86699,1.93e+07,0
0,0,25.42798,69547,1.90e+07,0,883242.5,25.42798,1.90e+07,0
0,0,27.95769,261404,1.95e+07,1,1156050,27.95769,1.95e+07,1
0,0,33.918,71561,1.96e+07,1,1156937,33.918,1.97e+07,1
0,0,34.57209,35000,1.95e+07,1,1141307,34.57209,1.96e+07,1
0,0,36.01203,35000,1.95e+07,0,1187385,36.01203,1.95e+07,0
0,0,32.57177,35000,1.97e+07,1,1077297,32.57177,1.97e+07,1
0,0,36.96493,35000,1.97e+07,0,1217878,36.96493,1.97e+07,0
0,0,34.14431,35000,1.95e+07,0,1127618,34.14431,1.94e+07,0
0,0,27.25437,258156,1.91e+07,0,1130296,27.25437,1.92e+07,0
0,0,23.91536,35000,1.96e+07,0,800291.6,23.91536,1.96e+07,0
0,0,22.93387,35000,1.93e+07,0,768884,22.93387,1.93e+07,0
0,0,28.50471,35000,1.93e+07,1,947150.8,28.50471,1.93e+07,1
0,0,30.54215,312026,1.97e+07,0,1289375,30.54215,1.98e+07,0
0,0,30.74721,35000,1.96e+07,0,1018911,30.74721,1.96e+07,0
0,0,43.28266,230680,1.96e+07,1,1615725,43.28266,1.96e+07,1
0,0,27.37543,88981,1.94e+07,1,964994.6,27.37543,1.94e+07,1
0,0,34.94832,35000,1.92e+07,1,1153346,34.94832,1.91e+07,1
0,0,32.8516,35000,1.97e+07,0,1086251,32.8516,1.97e+07,0
0,0,32.43009,35000,1.89e+07,0,1072763,32.43009,1.89e+07,0
0,0,19.22683,104638,1.90e+07,0,719896.6,19.22683,1.90e+07,0
0,0,26.51872,84377,1.99e+07,0,932976,26.51872,1.98e+07,0
0,0,24.89559,200001,1.98e+07,0,996659.9,24.89559,1.98e+07,0
0,0,27.88671,213072,1.97e+07,0,1105447,27.88671,1.97e+07,0
0,0,31.9979,35000,1.93e+07,0,1058933,31.9979,1.93e+07,0
0,0,30.89528,35000,1.95e+07,0,1023649,30.89528,1.95e+07,0
0,0,29.99189,35000,1.96e+07,0,994740.4,29.99189,1.96e+07,0
0,0,29.61013,98127,1.97e+07,1,1045651,29.61013,1.97e+07,1
0,0,32.81584,35000,1.95e+07,0,1085107,32.81584,1.95e+07,0
0,0,27.78029,42059,1.93e+07,0,931028.2,27.78029,1.93e+07,0
0,0,26.01591,35000,1.94e+07,0,867509.1,26.01591,1.93e+07,0
0,0,37.23164,35000,2.01e+07,0,1226413,37.23164,2.01e+07,0
0,0,33.3249,184990,1.97e+07,0,1251387,33.3249,1.97e+07,0
0,0,34.15631,35000,1.95e+07,0,1128002,34.15631,1.95e+07,0
0,0,30.09443,110931,1.97e+07,0,1073953,30.09443,1.97e+07,0
0,0,25.47792,35000,1.96e+07,0,850293.6,25.47792,1.95e+07,0
0,0,27.89547,35000,1.90e+07,0,927654.9,27.89547,1.90e+07,0
0,0,24.32688,35000,2.00e+07,0,813460.2,24.32688,1.99e+07,0
0,0,27.93847,151292,1.97e+07,0,1045323,27.93847,1.96e+07,0
0,0,40.77863,328033,1.93e+07,0,1632949,40.77863,1.93e+07,0
0,0,30.4078,243797,1.94e+07,0,1216847,30.4078,1.95e+07,0
0,0,29.1709,214258,1.94e+07,0,1147727,29.1709,1.94e+07,0
0,0,28.70737,35000,1.94e+07,0,953636,28.70737,1.94e+07,0
0,0,34.61024,35000,1.95e+07,0,1142528,34.61024,1.95e+07,0
0,0,26.13873,269891,1.92e+07,0,1106330,26.13873,1.91e+07,0
0,0,29.05822,35000,1.98e+07,0,964863.2,29.05822,1.99e+07,0
0,0,39.83113,100837,1.94e+07,1,1375433,39.83113,1.94e+07,1
0,0,33.45296,220087,1.95e+07,0,1290582,33.45296,1.95e+07,0
0,0,33.29412,35000,1.96e+07,0,1100412,33.29412,1.96e+07,0
0,0,26.72954,35000,1.95e+07,0,890345.2,26.72954,1.95e+07,0
0,0,29.90518,35000,1.94e+07,0,991965.9,29.90518,1.94e+07,0
0,0,22.90686,35000,1.99e+07,1,768019.6,22.90686,1.99e+07,1
0,0,29.39373,238213,1.95e+07,0,1178813,29.39373,1.95e+07,0
0,0,26.03267,32130,1.92e+07,0,865175.6,26.03267,1.92e+07,0
0,0,34.57762,240593,1.95e+07,1,1347077,34.57762,1.95e+07,1
0,0,35.36871,35000,1.99e+07,0,1166799,35.36871,1.99e+07,0
0,0,24.51352,35000,1.95e+07,1,819432.6,24.51352,1.95e+07,1
0,0,21.95053,35000,2.02e+07,1,737417,21.95053,2.01e+07,1
0,0,20.45462,35000,1.94e+07,0,689548,20.45462,1.94e+07,0
0,0,20.33205,35000,1.99e+07,0,685625.6,20.33205,2.00e+07,0
0,0,29.33756,35000,1.92e+07,0,973802.1,29.33756,1.93e+07,0
0,0,40.28062,186820,1.97e+07,0,1475800,40.28062,1.98e+07,0
0,0,34.49009,35000,1.90e+07,1,1138683,34.49009,1.91e+07,1
0,0,32.0427,37808,1.88e+07,1,1063174,32.0427,1.88e+07,1
0,0,24.56969,61595,1.94e+07,1,847825.3,24.56969,1.93e+07,1
0,0,22.10057,35000,1.89e+07,0,742218.4,22.10057,1.88e+07,0
0,0,30.96401,59839,1.93e+07,1,1050687,30.96401,1.92e+07,1
0,0,30.13492,35000,1.96e+07,0,999317.4,30.13492,1.96e+07,0
0,0,34.52426,365611,1.92e+07,0,1470387,34.52426,1.92e+07,0
0,0,28.77526,35000,1.94e+07,1,955808.3,28.77526,1.94e+07,1
0,0,34.96076,35000,1.94e+07,0,1153744,34.96076,1.94e+07,0
0,0,22.76004,66628,1.93e+07,0,794949.4,22.76004,1.94e+07,0
0,0,33.16564,329635,1.97e+07,0,1390935,33.16564,1.97e+07,0
0,0,37.93358,35000,2.00e+07,0,1248875,37.93358,2.00e+07,0
0,0,29.98257,35000,1.93e+07,0,994442.1,29.98257,1.93e+07,0
0,0,27.77762,35000,2.00e+07,0,923883.8,27.77762,1.99e+07,0
0,0,28.02314,55342,1.93e+07,1,952082.4,28.02314,1.93e+07,1
0,0,22.29874,168414,1.96e+07,0,881973.7,22.29874,1.96e+07,0
0,0,41.79751,35000,1.94e+07,1,1372520,41.79751,1.95e+07,1
0,0,26.62989,103599,2.01e+07,0,955755.6,26.62989,2.01e+07,0
0,0,30.70102,35000,1.95e+07,0,1017433,30.70102,1.95e+07,0
0,0,38.96116,35000,1.95e+07,1,1281757,38.96116,1.94e+07,1
0,0,26.59664,37107,1.92e+07,0,888199.4,26.59664,1.92e+07,0
0,0,35.54828,171697,1.94e+07,0,1309242,35.54828,1.94e+07,0
0,0,34.18902,35000,1.99e+07,0,1129049,34.18902,1.99e+07,0
0,0,23.1803,35000,1.97e+07,0,776769.7,23.1803,1.97e+07,0
0,0,27.13771,35000,1.93e+07,0,903406.6,27.13771,1.94e+07,0
0,0,31.45734,35000,1.93e+07,0,1041635,31.45734,1.93e+07,0
0,0,27.60578,168267,1.87e+07,1,1051652,27.60578,1.88e+07,1
0,0,27.04265,84705,1.94e+07,0,950069.8,27.04265,1.94e+07,0
0,0,29.20221,35000,1.92e+07,0,969470.8,29.20221,1.92e+07,0
0,0,26.95006,69005,1.95e+07,0,931406.9,26.95006,1.95e+07,0
0,0,34.47119,224389,1.98e+07,0,1327467,34.47119,1.97e+07,0
0,0,28.14103,35000,1.97e+07,1,935513,28.14103,1.97e+07,1
0,0,29.19983,35000,1.97e+07,0,969394.5,29.19983,1.97e+07,0
0,0,38.9431,35000,1.95e+07,1,1281179,38.9431,1.93e+07,1
0,0,32.80922,289728,1.96e+07,0,1339623,32.80922,1.96e+07,0
0,0,36.09399,35000,1.96e+07,0,1190008,36.09399,1.96e+07,0
0,0,28.49232,35000,1.93e+07,1,946754.1,28.49232,1.93e+07,1
0,0,33.98306,35000,1.92e+07,0,1122458,33.98306,1.92e+07,0
0,0,34.34054,35000,1.95e+07,1,1133897,34.34054,1.95e+07,1
0,0,27.12704,35000,1.98e+07,0,903065.1,27.12704,1.98e+07,0
0,0,26.91574,37626,1.91e+07,1,898929.8,26.91574,1.91e+07,1
0,0,28.66945,220176,1.98e+07,1,1137598,28.66945,1.97e+07,1
0,0,29.06994,102411,1.98e+07,0,1032649,29.06994,1.98e+07,0
0,0,41.72697,254811,1.95e+07,1,1590074,41.72697,1.94e+07,1
0,0,28.58663,172668,1.96e+07,0,1087440,28.58663,1.95e+07,0
0,0,35.14613,35000,1.98e+07,1,1159676,35.14613,1.99e+07,1
0,0,23.14023,50097,1.96e+07,0,790584.4,23.14023,1.96e+07,0
0,0,24.95465,35000,2.00e+07,0,833548.8,24.95465,1.99e+07,0
0,0,28.21757,35000,1.96e+07,1,937962.1,28.21757,1.96e+07,1
0,0,29.31749,35000,1.92e+07,0,973159.7,29.31749,1.92e+07,0
0,0,45.40653,247811,1.91e+07,0,1700820,45.40653,1.91e+07,0
0,0,23.78858,35000,1.94e+07,0,796234.4,23.78858,1.94e+07,0
0,0,30.71005,35000,1.92e+07,1,1017722,30.71005,1.92e+07,1
0,0,23.60513,35000,1.94e+07,0,790364,23.60513,1.94e+07,0
0,0,33.37997,123066,1.94e+07,1,1191225,33.37997,1.93e+07,1
0,0,28.6757,63552,1.92e+07,0,981174.4,28.6757,1.92e+07,0
0,0,34.20053,35000,1.94e+07,0,1129417,34.20053,1.95e+07,0
0,0,33.21693,35000,1.88e+07,1,1097942,33.21693,1.89e+07,1
0,0,37.31571,35000,1.95e+07,0,1229103,37.31571,1.95e+07,0
0,0,30.54224,258656,1.97e+07,0,1236008,30.54224,1.98e+07,0
0,0,30.53721,267355,1.93e+07,0,1244546,30.53721,1.93e+07,0
0,0,36.33643,165400,2.01e+07,0,1328166,36.33643,2.01e+07,0
0,0,22.22789,199116,1.91e+07,0,910408.6,22.22789,1.89e+07,0
0,0,25.33591,28284,1.90e+07,0,839033.2,25.33591,1.90e+07,0
0,0,27.18132,85948,1.93e+07,0,955750.4,27.18132,1.93e+07,0
0,0,34.18115,182656,1.94e+07,0,1276453,34.18115,1.94e+07,0
0,0,23.24429,145137,1.94e+07,0,888954.3,23.24429,1.94e+07,0
0,0,28.15848,35000,1.95e+07,0,936071.3,28.15848,1.95e+07,0
0,0,34.2572,221722,1.91e+07,0,1317953,34.2572,1.92e+07,0
0,0,26.03998,35000,1.96e+07,0,868279.5,26.03998,1.96e+07,0
0,0,23.19431,41503,1.95e+07,0,783720.9,23.19431,1.93e+07,0
0,0,35.40314,35000,1.92e+07,0,1167901,35.40314,1.93e+07,0
0,0,29.51236,18044,1.89e+07,0,962439.6,29.51236,1.89e+07,0
0,0,30.65126,35000,1.94e+07,0,1015840,30.65126,1.94e+07,0
0,0,28.06276,169277,2.00e+07,0,1067285,28.06276,1.99e+07,0
0,0,31.89855,35000,1.91e+07,1,1055754,31.89855,1.90e+07,1
0,0,28.91357,186542,1.94e+07,1,1111776,28.91357,1.94e+07,1
0,0,23.35315,92270,1.92e+07,1,839570.8,23.35315,1.92e+07,1
0,0,34.73183,41968,1.98e+07,1,1153387,34.73183,1.97e+07,1
0,0,37.92526,86108,1.99e+07,1,1299716,37.92526,1.98e+07,1
0,0,35.61683,87581,1.94e+07,1,1227320,35.61683,1.95e+07,1
0,0,33.18122,35000,1.95e+07,0,1096799,33.18122,1.96e+07,0
0,0,27.51929,130389,1.96e+07,1,1011006,27.51929,1.96e+07,1
0,0,33.13363,84220,1.92e+07,0,1144496,33.13363,1.92e+07,0
0,0,25.58635,64593,1.90e+07,0,883356.1,25.58635,1.90e+07,0
0,0,30.63726,198643,1.92e+07,1,1179035,30.63726,1.92e+07,1
0,0,29.30085,51503,1.95e+07,1,989130.1,29.30085,1.95e+07,1
0,0,30.52491,64859,1.95e+07,0,1041656,30.52491,1.96e+07,0
0,0,23.36868,35000,1.97e+07,1,782797.9,23.36868,1.97e+07,1
0,0,43.2291,35000,1.96e+07,1,1418331,43.2291,1.96e+07,1
0,0,31.93756,128474,1.94e+07,1,1150476,31.93756,1.94e+07,1
0,0,30.5719,104715,1.95e+07,1,1083016,30.5719,1.95e+07,1
0,0,30.84705,54481,1.94e+07,1,1041587,30.84705,1.94e+07,1
0,0,27.55449,209155,1.94e+07,0,1090899,27.55449,1.94e+07,0
0,0,31.06422,87242,1.89e+07,1,1081297,31.06422,1.88e+07,1
0,0,29.01595,35000,1.98e+07,0,963510.4,29.01595,1.98e+07,0
0,0,31.86681,35000,1.97e+07,0,1054738,31.86681,1.97e+07,0
0,0,28.94886,76124,1.92e+07,1,1002487,28.94886,1.92e+07,1
0,0,24.42936,58710,1.98e+07,1,840449.4,24.42936,1.99e+07,1
0,0,30.81174,324135,1.91e+07,1,1310111,30.81174,1.92e+07,1
0,0,29.99284,213957,1.95e+07,0,1173728,29.99284,1.96e+07,0
0,0,27.56039,196916,1.99e+07,0,1078849,27.56039,2.00e+07,0
0,0,27.17418,117485,1.98e+07,0,987058.9,27.17418,1.97e+07,0
0,0,32.24393,35000,1.97e+07,0,1066806,32.24393,1.97e+07,0
0,0,29.38898,35000,1.94e+07,0,975447.2,29.38898,1.95e+07,0
0,0,17.49575,277633,1.96e+07,0,837497.1,17.49575,1.95e+07,0
0,0,29.7876,35000,1.98e+07,0,988203.1,29.7876,1.98e+07,0
0,0,28.70299,127850,1.89e+07,1,1046346,28.70299,1.89e+07,1
0,0,23.50536,35000,1.93e+07,0,787171.6,23.50536,1.93e+07,0
0,0,35.32253,142700,1.92e+07,1,1273021,35.32253,1.92e+07,1
